time_s,speed_rpm,current_A,back_emf_V,T_em_Nm,T_fan_Nm,P_fan_out_W,P_copper_W,P_eddy_W,P_hysteresis_W,P_mec_W,P_in_W,efficiency
0.73760,53947.53,102.15012,171.17299,3.095052,3.191629,18030.701146,772.424060,0.007808,0.170357,640.011788,20430.024810,0.8826
0.73770,53946.79,102.19266,171.17062,3.096341,3.191541,18029.951433,773.067470,0.007807,0.170355,639.994090,20438.531901,0.8822
0.73780,53946.05,102.23519,171.16825,3.097629,3.191452,18029.206677,773.711125,0.007807,0.170352,639.976509,20447.038678,0.8818
0.73790,53945.31,102.27773,171.16591,3.098918,3.191365,18028.466875,774.355024,0.007807,0.170350,639.959044,20455.545135,0.8813
0.73800,53944.58,102.32026,171.16358,3.100207,3.191278,18027.732025,774.999165,0.007807,0.170348,639.941696,20464.051264,0.8809
0.73810,53943.86,102.36279,171.16126,3.101495,3.191192,18027.002124,775.643550,0.007807,0.170345,639.924465,20472.557060,0.8805
0.73820,53943.14,102.40531,171.15896,3.102784,3.191106,18026.277168,776.288176,0.007806,0.170343,639.907351,20481.062516,0.8801
0.73830,53942.42,102.44784,171.15668,3.104072,3.191021,18025.557157,776.933043,0.007806,0.170341,639.890353,20489.567627,0.8797
0.73840,53941.71,102.49036,171.15441,3.105361,3.190936,18024.842085,777.578152,0.007806,0.170339,639.873472,20498.072386,0.8793
0.73850,53941.01,102.53288,171.15216,3.106649,3.190852,18024.131952,778.223501,0.007806,0.170336,639.856707,20506.576787,0.8789
0.73860,53940.31,102.57540,171.14992,3.107937,3.190769,18023.426754,778.869091,0.007806,0.170334,639.840059,20515.080824,0.8785
0.73870,53939.61,102.61792,171.14770,3.109226,3.190686,18022.726489,779.514920,0.007805,0.170332,639.823527,20523.584491,0.8781
0.73880,53938.92,102.66044,171.14549,3.110514,3.190604,18022.031154,780.160988,0.007805,0.170330,639.807112,20532.087781,0.8777
0.73890,53938.24,102.70295,171.14330,3.111802,3.190522,18021.340746,780.807294,0.007805,0.170328,639.790812,20540.590688,0.8774
0.73900,53937.55,102.74547,171.14112,3.113090,3.190441,18020.655262,781.453838,0.007805,0.170326,639.774629,20549.093207,0.8770
0.73910,53936.88,102.78798,171.13896,3.114378,3.190360,18019.974700,782.100620,0.007805,0.170323,639.758562,20557.595331,0.8766
0.73920,53936.21,102.83049,171.13682,3.115666,3.190280,18019.299058,782.747639,0.007804,0.170321,639.742611,20566.097053,0.8762
0.73930,53935.54,102.87299,171.13469,3.116954,3.190201,18018.628331,783.394895,0.007804,0.170319,639.726776,20574.598369,0.8758
0.73940,53934.88,102.91550,171.13258,3.118242,3.190122,18017.962519,784.042387,0.007804,0.170317,639.711057,20583.099271,0.8754
0.73950,53934.22,102.95800,171.13048,3.119530,3.190044,18017.301617,784.690114,0.007804,0.170315,639.695454,20591.599753,0.8750
0.73960,53933.57,103.00050,171.12840,3.120817,3.189966,18016.645624,785.338076,0.007804,0.170313,639.679966,20600.099810,0.8746
0.73970,53932.93,103.04300,171.12633,3.122105,3.189889,18015.994537,785.986272,0.007803,0.170311,639.664595,20608.599435,0.8742
0.73980,53932.29,103.08549,171.12428,3.123393,3.189813,18015.348352,786.634703,0.007803,0.170309,639.649339,20617.098622,0.8738
0.73990,53931.65,103.12799,171.12225,3.124680,3.189737,18014.707068,787.283366,0.007803,0.170307,639.634199,20625.597365,0.8734
0.74000,53931.02,103.17048,171.12023,3.125968,3.189662,18014.070681,787.932263,0.007803,0.170305,639.619174,20634.095658,0.8730
0.74010,53930.39,103.21297,171.11822,3.127255,3.189587,18013.439189,788.581393,0.007803,0.170303,639.604265,20642.593495,0.8726
0.74020,53929.77,103.25545,171.11623,3.128542,3.189513,18012.812589,789.230754,0.007802,0.170301,639.589471,20651.090869,0.8722
0.74030,53929.15,103.29794,171.11426,3.129830,3.189439,18012.190879,789.880347,0.007802,0.170299,639.574793,20659.587775,0.8719
0.74040,53928.54,103.34042,171.11230,3.131117,3.189366,18011.574055,790.530170,0.007802,0.170297,639.560230,20668.084206,0.8715
0.74050,53927.93,103.38290,171.11036,3.132404,3.189294,18010.962116,791.180224,0.007802,0.170295,639.545782,20676.580156,0.8711
0.74060,53927.33,103.42538,171.10843,3.133691,3.189222,18010.355058,791.830508,0.007802,0.170293,639.531450,20685.075620,0.8707
0.74070,53926.73,103.46785,171.10652,3.134978,3.189151,18009.752879,792.481021,0.007802,0.170291,639.517233,20693.570591,0.8703
0.74080,53926.14,103.51033,171.10462,3.136265,3.189080,18009.155576,793.131764,0.007801,0.170290,639.503131,20702.065062,0.8699
0.74090,53925.55,103.55280,171.10274,3.137551,3.189010,18008.563146,793.782734,0.007801,0.170288,639.489144,20710.559029,0.8695
0.74100,53924.97,103.59526,171.10087,3.138838,3.188940,18007.975586,794.433932,0.007801,0.170286,639.475272,20719.052485,0.8692
0.74110,53924.39,103.63773,171.09902,3.140125,3.188871,18007.392895,795.085358,0.007801,0.170284,639.461514,20727.545423,0.8688
0.74120,53923.81,103.68019,171.09719,3.141411,3.188803,18006.815069,795.737011,0.007801,0.170282,639.447872,20736.037838,0.8684
0.74130,53923.25,103.72265,171.09537,3.142698,3.188735,18006.242106,796.388889,0.007801,0.170280,639.434345,20744.529724,0.8680
0.74140,53922.68,103.76511,171.09356,3.143984,3.188668,18005.674002,797.040994,0.007800,0.170279,639.420932,20753.021074,0.8676
0.74150,53922.12,103.80756,171.09177,3.145271,3.188601,18005.110756,797.693324,0.007800,0.170277,639.407634,20761.511883,0.8672
0.74160,53921.57,103.85001,171.09000,3.146557,3.188535,18004.552365,798.345878,0.007800,0.170275,639.394451,20770.002144,0.8669
0.74170,53921.02,103.89246,171.08824,3.147843,3.188470,18003.998825,798.998657,0.007800,0.170273,639.381382,20778.491852,0.8665
0.74180,53920.47,103.93490,171.08650,3.149129,3.188405,18003.450134,799.651660,0.007800,0.170272,639.368428,20786.981000,0.8661
0.74190,53919.93,103.97735,171.08477,3.150415,3.188340,18002.906290,800.304885,0.007800,0.170270,639.355588,20795.469582,0.8657
0.74200,53919.40,104.01979,171.08306,3.151701,3.188276,18002.367290,800.958334,0.007799,0.170268,639.342862,20803.957593,0.8653
0.74210,53918.87,104.06223,171.08136,3.152987,3.188213,18001.833131,801.612004,0.007799,0.170267,639.330251,20812.445026,0.8650
0.74220,53918.34,104.10466,171.07968,3.154272,3.188150,18001.303810,802.265896,0.007799,0.170265,639.317754,20820.931875,0.8646
0.74230,53917.82,104.14709,171.07801,3.155558,3.188088,18000.779326,802.920009,0.007799,0.170263,639.305372,20829.418134,0.8642
0.74240,53917.31,104.18952,171.07636,3.156844,3.188027,18000.259674,803.574343,0.007799,0.170262,639.293103,20837.903797,0.8638
0.74250,53916.80,104.23194,171.07472,3.158129,3.187966,17999.744853,804.228897,0.007799,0.170260,639.280949,20846.388859,0.8634
0.74260,53916.29,104.27437,171.07310,3.159414,3.187905,17999.234859,804.883671,0.007799,0.170258,639.268909,20854.873312,0.8631
0.74270,53915.79,104.31679,171.07150,3.160700,3.187845,17998.729691,805.538663,0.007798,0.170257,639.256982,20863.357152,0.8627
0.74280,53915.29,104.35920,171.06991,3.161985,3.187786,17998.229345,806.193874,0.007798,0.170255,639.245170,20871.840372,0.8623
0.74290,53914.80,104.40161,171.06833,3.163270,3.187728,17997.733819,806.849303,0.007798,0.170254,639.233471,20880.322966,0.8619
0.74300,53914.32,104.44402,171.06677,3.164555,3.187669,17997.243110,807.504950,0.007798,0.170252,639.221886,20888.804928,0.8616
0.74310,53913.83,104.48643,171.06523,3.165840,3.187612,17996.757215,808.160813,0.007798,0.170251,639.210415,20897.286252,0.8612
0.74320,53913.36,104.52883,171.06370,3.167125,3.187555,17996.276132,808.816893,0.007798,0.170249,639.199058,20905.766932,0.8608
0.74330,53912.88,104.57123,171.06218,3.168409,3.187498,17995.799858,809.473189,0.007798,0.170248,639.187814,20914.246962,0.8605
0.74340,53912.42,104.61363,171.06069,3.169694,3.187443,17995.328390,810.129700,0.007797,0.170246,639.176684,20922.726336,0.8601
0.74350,53911.95,104.65603,171.05920,3.170978,3.187387,17994.861726,810.786426,0.007797,0.170245,639.165667,20931.205049,0.8597
0.74360,53911.50,104.69842,171.05773,3.172263,3.187333,17994.399864,811.443366,0.007797,0.170243,639.154764,20939.683094,0.8593
